time,text,lower_text,sdf,event
Fri Sep 11 17:49:18 +0000 2009,"Miss Sinaloa muere en balacera entre sicarios y el Ejército  http://t.co/7iRndQod via @sdpnoticias // QUÉ LOCO, PERO NO SORPRENDE EN SINALOA","miss sinaloa muere en balacera entre sicarios y el ejército  http://t.co/7irndqod via @sdpnoticias // qué loco, pero no sorprende en sinaloa",#VALUE!,2
Tue Dec 27 10:13:05 +0000 2011,"Miss Sinaloa muere en balacera entre sicarios y Ejército,lo bueno es q todos los caídos son sicarios verdad ingenuos?
http://t.co/0d4EH5hd","miss sinaloa muere en balacera entre sicarios y ejército,lo bueno es q todos los caídos son sicarios verdad ingenuos?
http://t.co/0d4eh5hd",#VALUE!,2
Fri Mar 12 00:27:15 +0000 2010,Miss Sinaloa muere en balacera entre sicarios #ConDedicacionEspecial a quien gusta el dinero facil http://t.co/GsGpmWPh vía @losgrillosmx,miss sinaloa muere en balacera entre sicarios #condedicacionespecial a quien gusta el dinero facil http://t.co/gsgpmwph vía @losgrillosmx,#VALUE!,2
Sun Apr 19 04:06:34 +0000 2009,Miss sinaloa muere en balacera =\,miss sinaloa muere en balacera =\,#VALUE!,2
Sat May 30 22:46:52 +0000 2009,Miss Sinaloa Maria Gamez De 22 años Muere En Balacera Entre Presuntos Narcos Y Policia Federales.,miss sinaloa maria gamez de 22 años muere en balacera entre presuntos narcos y policia federales.,#VALUE!,2
Thu Nov 24 04:26:53 +0000 2011,Miss Sinaloa habría disparado en mortal balacera - http://t.co/78T7AEm6,miss sinaloa habría disparado en mortal balacera - http://t.co/78t7aem6,#VALUE!,2
Wed Oct 14 19:33:10 +0000 2009,Miss Sinaloa habría disparado en balacera http://t.co/n8Eq0LVQ,miss sinaloa habría disparado en balacera http://t.co/n8eq0lvq,#VALUE!,2
Thu May 01 03:51:48 +0000 2008,Miss Sinaloa formaba parte del grupo del Crimen Organizado http://t.co/PrjwUQeL,miss sinaloa formaba parte del grupo del crimen organizado http://t.co/prjwuqel,#VALUE!,2
Fri Aug 03 20:27:10 +0000 2012,MISS SINALOA EJECUTADA EN BALACERA POR ANDAR DE PUTA VENDIDA chequen con QUIEN http://t.co/BEDfbXho #acafollow #guerrero #piedrasnegras,miss sinaloa ejecutada en balacera por andar de puta vendida chequen con quien http://t.co/bedfbxho #acafollow #guerrero #piedrasnegras,#VALUE!,2
Thu Mar 15 01:16:56 +0000 2012,Miss Sinaloa disparó bazuka y cuerno de chivo en balacera http://t.co/YHf1s72s,miss sinaloa disparó bazuka y cuerno de chivo en balacera http://t.co/yhf1s72s,#VALUE!,2
Mon Jan 09 18:57:59 +0000 2012,Miss Sinaloa de 22 años muere en balacera entre sicarios y el Ejército en el municipio de Mocorito  http://t.co/scotwuXU,miss sinaloa de 22 años muere en balacera entre sicarios y el ejército en el municipio de mocorito  http://t.co/scotwuxu,#VALUE!,2
Fri Sep 11 16:24:21 +0000 2009,"Miss Sinaloa asesinada en una balacera iba acompañada por narcos, confirma la Procuraduría de ese estado","miss sinaloa asesinada en una balacera iba acompañada por narcos, confirma la procuraduría de ese estado",#VALUE!,2
Wed Apr 21 04:50:41 +0000 2010,Miss Sinaloa 2012 muere en balacera http://t.co/xTUhhckP vía @accesomonclova,miss sinaloa 2012 muere en balacera http://t.co/xtuhhckp vía @accesomonclova,#VALUE!,2
Mon Mar 22 04:32:57 +0000 2010,"Miss Sinaloa 2012 muere en balacera entre narcos y ejército [Videos] 
 http://t.co/L786wz39","miss sinaloa 2012 muere en balacera entre narcos y ejército [videos] 
 http://t.co/l786wz39",#VALUE!,2
Thu Aug 18 06:07:26 +0000 2011,Miss Sinaloa 2012 muere en balacera entre militares y grupo armado.  http://t.co/LVJMH1dg,miss sinaloa 2012 muere en balacera entre militares y grupo armado.  http://t.co/lvjmh1dg,#VALUE!,2
Sat Feb 27 03:38:57 +0000 2010,Miss Sinaloa 2012 muere en balacera entre militares y grupo armado: http://t.co/vgDZhCn9,miss sinaloa 2012 muere en balacera entre militares y grupo armado: http://t.co/vgdzhcn9,#VALUE!,2
Sun Aug 15 12:34:04 +0000 2010,Miss Sinaloa 2012 muere en balacera entre militares y grupo armado: http://t.co/dqxHMyXf,miss sinaloa 2012 muere en balacera entre militares y grupo armado: http://t.co/dqxhmyxf,#VALUE!,2
Thu Nov 01 02:54:12 +0000 2012,Miss Sinaloa 2012 muere en balacera entre militares y grupo armado: http://t.co/6xyjnQqE,miss sinaloa 2012 muere en balacera entre militares y grupo armado: http://t.co/6xyjnqqe,#VALUE!,2
Tue Sep 22 02:58:30 +0000 2009,Miss Sinaloa 2012 muere en balacera entre militares y grupo armado http://t.co/AikOrksy,miss sinaloa 2012 muere en balacera entre militares y grupo armado http://t.co/aikorksy,#VALUE!,2
Tue May 11 20:48:45 +0000 2010,"Miss Sinaloa 2012 fallecio en una balacera entre sicarios y militares; iba con su novio, que al parecer era narcotraficante","miss sinaloa 2012 fallecio en una balacera entre sicarios y militares; iba con su novio, que al parecer era narcotraficante",#VALUE!,2
Wed Apr 06 11:53:27 +0000 2011,MISS SINALOA 2012 - MUERE EN BALACERA. http://t.co/5GkAswBb,miss sinaloa 2012 - muere en balacera. http://t.co/5gkaswbb,#VALUE!,2
Mon May 16 22:37:44 +0000 2011,MISS SINALOA 2012 - MUERE EN BALACERA: http://t.co/yYWbYunO via @youtube,miss sinaloa 2012 - muere en balacera: http://t.co/yywbyuno via @youtube,#VALUE!,2
Mon Jan 24 19:28:00 +0000 2011,MISS SINALOA 2012 - MUERE EN BALACERA: http://t.co/On9fn8Gb vía @youtube hoy en el noticiario de @contextodgo @pilaraguilarm,miss sinaloa 2012 - muere en balacera: http://t.co/on9fn8gb vía @youtube hoy en el noticiario de @contextodgo @pilaraguilarm,#VALUE!,2
Wed Aug 25 00:48:11 +0000 2010,MISS SINALOA 2012 - MUERE EN BALACERA: http://t.co/HNDdXCJ6 vía @youtube,miss sinaloa 2012 - muere en balacera: http://t.co/hnddxcj6 vía @youtube,#VALUE!,2
Mon Jan 11 23:41:45 +0000 2010,MISS SINALOA 2012 - MUERE EN BALACERA http://t.co/YD60wnqf,miss sinaloa 2012 - muere en balacera http://t.co/yd60wnqf,#VALUE!,2
Sun May 06 11:51:11 +0000 2012,MISS SINALOA 2012 - MUERE EN BALACERA http://t.co/umLRMF3b,miss sinaloa 2012 - muere en balacera http://t.co/umlrmf3b,#VALUE!,2
Wed Dec 17 17:03:43 +0000 2008,Miss llevaba un cuerno de chivo durante balacera: Sedena: http://t.co/PHqXzoiM,miss llevaba un cuerno de chivo durante balacera: sedena: http://t.co/phqxzoim,#VALUE!,2
Tue May 26 21:27:23 +0000 2009,Miss llevaba un cuerno de chivo durante balacera: Sedena: http://t.co/ll5bYNcN,miss llevaba un cuerno de chivo durante balacera: sedena: http://t.co/ll5byncn,#VALUE!,2
Wed Sep 19 22:02:20 +0000 2012,Miss llevaba un cuerno de chivo durante balacera: Sedena: http://t.co/JWV6zzwF | A este paso dirán que llevaba un tanque de guerra!,miss llevaba un cuerno de chivo durante balacera: sedena: http://t.co/jwv6zzwf | a este paso dirán que llevaba un tanque de guerra!,#VALUE!,2
Tue Aug 25 15:54:35 +0000 2009,Miss llevaba un cuerno de chivo durante balacera: Sedena - Vanguardia#.ULVRkgWzl05.twitter: http://t.co/KH04MXXv via @vanguardiamx,miss llevaba un cuerno de chivo durante balacera: sedena - vanguardia#.ulvrkgwzl05.twitter: http://t.co/kh04mxxv via @vanguardiamx,#VALUE!,2
Mon Jun 08 21:30:42 +0000 2009,Miss llevaba un cuerno de chivo durante balacera: Sedena - Vanguardia: http://t.co/klOkPvby // eso se gana por put....,miss llevaba un cuerno de chivo durante balacera: sedena - vanguardia: http://t.co/klokpvby // eso se gana por put....,#VALUE!,2
Tue Dec 27 08:37:45 +0000 2011,"Miss llevaba un ‘cuerno de chivo’ durante balacera: Sedena: Culiacán.- María Susana Flores Gámez, quien fuera no... http://t.co/XR5k8B99","miss llevaba un ‘cuerno de chivo’ durante balacera: sedena: culiacán.- maría susana flores gámez, quien fuera no... http://t.co/xr5k8b99",#VALUE!,2
Sun Jan 22 20:06:35 +0000 2012,"Miss llevaba un ‘cuerno de chivo’ durante balacera: Sedena: Culiacán.- María Susana Flores Gámez, quien fuera no... http://t.co/8qVn5y4S","miss llevaba un ‘cuerno de chivo’ durante balacera: sedena: culiacán.- maría susana flores gámez, quien fuera no... http://t.co/8qvn5y4s",#VALUE!,2
Mon Feb 08 05:02:11 +0000 2010,Miss llevaba un 'cuerno de chivo' durante balacera: Sedena http://t.co/Cq7x35T0,miss llevaba un 'cuerno de chivo' durante balacera: sedena http://t.co/cq7x35t0,#VALUE!,2
Sat Mar 03 03:27:19 +0000 2012,Miss llevaba un 'cuerno de chivo' durante balacera: Sedena - http://t.co/bIYaEhQN a través de http://t.co/BhFbYzvV #####,miss llevaba un 'cuerno de chivo' durante balacera: sedena - http://t.co/biyaehqn a través de http://t.co/bhfbyzvv #####,#VALUE!,2
Mon May 11 20:13:32 +0000 2009,Miss llevaba un 'cuerno de chivo' durante balacera: Sedena - http://t.co/9ruWz2Ra http://t.co/sBxqG1C3,miss llevaba un 'cuerno de chivo' durante balacera: sedena - http://t.co/9ruwz2ra http://t.co/sbxqg1c3,#VALUE!,2
Mon Feb 08 05:02:11 +0000 2010,Miss llevaba un 'cuerno de chivo' durante balacera: #Sedena http://t.co/Cq7x35T0 #Oaxaca #twitteroax #noticias #Sinaloa #seguridad #narco,miss llevaba un 'cuerno de chivo' durante balacera: #sedena http://t.co/cq7x35t0 #oaxaca #twitteroax #noticias #sinaloa #seguridad #narco,#VALUE!,2
Sun Nov 02 22:50:05 +0000 2008,Miss de Sinaloa muere en balacera entre militares y posibles narcos: http://t.co/UK0kylS2 /Me recuerda a la película Miss Bala (2011).,miss de sinaloa muere en balacera entre militares y posibles narcos: http://t.co/uk0kyls2 /me recuerda a la película miss bala (2011).,#VALUE!,2
Wed Sep 01 00:57:38 +0000 2010,Miss bala Miss Sinaloa http://t.co/Ynccckgv,miss bala miss sinaloa http://t.co/ynccckgv,#VALUE!,2
Tue Jun 19 13:59:11 +0000 2012,Miss #sinaloa muere en balacera. era novia de un narco que atacó al ejército  http://t.co/X2RgME2q #tampico #torreon #culiacan #zacatecas,miss #sinaloa muere en balacera. era novia de un narco que atacó al ejército  http://t.co/x2rgme2q #tampico #torreon #culiacan #zacatecas,#VALUE!,2
Mon Jun 18 16:57:26 +0000 2012,"Miss #Sinaloa muere en balacera entre ejército y sicarios, vean porq http://t.co/KLZvIHro #sinaloafollow #mexico #miss #NB","miss #sinaloa muere en balacera entre ejército y sicarios, vean porq http://t.co/klzvihro #sinaloafollow #mexico #miss #nb",#VALUE!,2
Thu Jun 17 15:18:56 +0000 2010,Miss #Sinaloa 2012 Muere en Balacera Entre Militares y Grupo Armado https://t.co/icmnhYFA,miss #sinaloa 2012 muere en balacera entre militares y grupo armado https://t.co/icmnhyfa,#VALUE!,2
Tue Sep 22 02:58:30 +0000 2009,Miss #Sinaloa 2012 muere en balacera entre militares y grupo armado http://t.co/Bc8weHEC #ReynosaFollow #VerFollow #MtyFollow #POLICIACA,miss #sinaloa 2012 muere en balacera entre militares y grupo armado http://t.co/bc8wehec #reynosafollow #verfollow #mtyfollow #policiaca,#VALUE!,2
Sun Aug 28 17:01:19 +0000 2011,Miss #Narco Sinaloa particpa en balacera!!! A donde vamos a parar!,miss #narco sinaloa particpa en balacera!!! a donde vamos a parar!,#VALUE!,2
Wed Jun 27 18:54:14 +0000 2012,Mis pensamientos cuando hubo balacera en la escuela. http://t.co/PMbhIdbQ,mis pensamientos cuando hubo balacera en la escuela. http://t.co/pmbhidbq,#VALUE!,-1
Tue Dec 28 22:29:16 +0000 2010,"Miren, no salgan de su casa. La balacera esta en acción, pasando la acción, la policía arrestara a todo wey que vean en la calle.","miren, no salgan de su casa. la balacera esta en acción, pasando la acción, la policía arrestara a todo wey que vean en la calle.",#VALUE!,-1
Thu Apr 22 00:59:04 +0000 2010,Mira esto: Ultimaron a un adolescente e hirieron a dos niñas en una balacera http://t.co/9PQXZ26y,mira esto: ultimaron a un adolescente e hirieron a dos niñas en una balacera http://t.co/9pqxz26y,#VALUE!,23
Mon Jul 04 18:56:27 +0000 2011,minuto 3 y ya hay balacera... xD JAJAJA,minuto 3 y ya hay balacera... xd jajaja,#VALUE!,-1
Mon Oct 31 21:58:59 +0000 2011,"Militares abaten a 3 sicarios tras balacera en China, NL http://t.co/X7uIFeyR #reynosafollow #mty #mtyfollow","militares abaten a 3 sicarios tras balacera en china, nl http://t.co/x7uifeyr #reynosafollow #mty #mtyfollow",#VALUE!,999
Fri Jun 24 02:07:38 +0000 2011,"Militares abaten a 3 sicarios tras balacera en China, NL ~ http://t.co/71C0Wf8J http://t.co/kF4YLcX6","militares abaten a 3 sicarios tras balacera en china, nl ~ http://t.co/71c0wf8j http://t.co/kf4ylcx6",#VALUE!,999
Fri Feb 03 20:08:26 +0000 2012,Mierdaaa Balacera de la seriaaa por aca :S ... parece q llego navidad :S,mierdaaa balacera de la seriaaa por aca :s ... parece q llego navidad :s,#VALUE!,-1
Sat Sep 05 21:55:35 +0000 2009,Mierda una balacera O_O,mierda una balacera o_o,#VALUE!,-1
Thu Aug 23 20:39:38 +0000 2012,"Mientras ocurre una balacera, miles de jóvenes están entrenando futbol.","mientras ocurre una balacera, miles de jóvenes están entrenando futbol.",#VALUE!,-1
Fri Dec 16 19:26:23 +0000 2011,Mi papa me dice tu mama hizo frijoles prepárate para la balacera JAJAJAJAJAJAJAJAJAJA no le había entendido!,mi papa me dice tu mama hizo frijoles prepárate para la balacera jajajajajajajajajaja no le había entendido!,#VALUE!,-1
Sat Apr 11 15:13:44 +0000 2009,"mi mami toda linda, hoy se puso mal por que ella estaba apunto de tomar vuelo y hubo un asalto en pleno aeropuerto. u.u empezó la balacera","mi mami toda linda, hoy se puso mal por que ella estaba apunto de tomar vuelo y hubo un asalto en pleno aeropuerto. u.u empezó la balacera",#VALUE!,-1
Fri Sep 02 02:59:46 +0000 2011,Mi mama me dice que por una balacera,mi mama me dice que por una balacera,#VALUE!,-1
Tue Jun 26 17:24:12 +0000 2012,Mi mama después de la balacera se fue de golpe ♬♬ #MeLoDijoUnaChampeta,mi mama después de la balacera se fue de golpe ♬♬ #melodijounachampeta,#VALUE!,-1
Sat Aug 11 03:48:11 +0000 2012,Mi hermano esta q nadie lo para del sillón tiene q balacera esta juggando mrdal of honor en el ps3,mi hermano esta q nadie lo para del sillón tiene q balacera esta juggando mrdal of honor en el ps3,#VALUE!,-1
Wed May 19 20:04:00 +0000 2010,Mi hermana cree que hay balacera en city,mi hermana cree que hay balacera en city,#VALUE!,-1
Sat Jul 24 06:46:41 +0000 2010,"Mi cabeza en este momento es como el final de Reservoir Dogs, a punto de estallar una balacera","mi cabeza en este momento es como el final de reservoir dogs, a punto de estallar una balacera",#VALUE!,-1
Sun Nov 18 16:05:18 +0000 2012,México: reina de belleza muerta en balacera era del grupo de sicarios. http://t.co/MZyS7Mnk,méxico: reina de belleza muerta en balacera era del grupo de sicarios. http://t.co/mzys7mnk,#VALUE!,2
Sun Nov 18 08:47:29 +0000 2012,México: reina de belleza muerta en balacera era del grupo de sicarios. http://t.co/Eb48zKHq,méxico: reina de belleza muerta en balacera era del grupo de sicarios. http://t.co/eb48zkhq,#VALUE!,2
Sun Sep 11 00:31:14 +0000 2011,México: reina de belleza muerta en balacera era del grupo de sicarios: La reina de belleza y reconocida modelo d... http://t.co/xTI8h9bO,méxico: reina de belleza muerta en balacera era del grupo de sicarios: la reina de belleza y reconocida modelo d... http://t.co/xti8h9bo,#VALUE!,2
Wed Aug 05 12:01:07 +0000 2009,México: reina de belleza muerta en balacera era del grupo de sicarios: http://t.co/Ga4AbiHr,méxico: reina de belleza muerta en balacera era del grupo de sicarios: http://t.co/ga4abihr,#VALUE!,2
Sun Nov 06 16:46:29 +0000 2011,México: reina de belleza muerta en balacera era del grupo de sicarios http://t.co/xxFcnq6g,méxico: reina de belleza muerta en balacera era del grupo de sicarios http://t.co/xxfcnq6g,#VALUE!,2
Sat Jan 23 05:25:59 +0000 2010,México: reina de belleza muerta en balacera era del grupo de sicarios http://t.co/VkKzWYNB,méxico: reina de belleza muerta en balacera era del grupo de sicarios http://t.co/vkkzwynb,#VALUE!,2
Wed Jun 01 16:31:57 +0000 2011,México: reina de belleza muerta en balacera era del grupo de sicarios http://t.co/sMdMkxBm,méxico: reina de belleza muerta en balacera era del grupo de sicarios http://t.co/smdmkxbm,#VALUE!,2
Mon Oct 17 17:36:20 +0000 2011,México: reina de belleza muerta en balacera era del grupo de sicarios http://t.co/Or2NnLy1 #México #noticias,méxico: reina de belleza muerta en balacera era del grupo de sicarios http://t.co/or2nnly1 #méxico #noticias,#VALUE!,2
Mon Aug 27 17:37:28 +0000 2012,México: reina de belleza muerta en balacera era del grupo de sicarios http://t.co/mrI7Wa9V,méxico: reina de belleza muerta en balacera era del grupo de sicarios http://t.co/mri7wa9v,#VALUE!,2
Thu Aug 12 18:38:02 +0000 2010,México: reina de belleza muerta en balacera era del grupo de sicarios http://t.co/mbuFgoMN,méxico: reina de belleza muerta en balacera era del grupo de sicarios http://t.co/mbufgomn,#VALUE!,2
Wed Oct 20 17:12:16 +0000 2010,México: reina de belleza muerta en balacera era del grupo de sicarios http://t.co/jETZKYLy,méxico: reina de belleza muerta en balacera era del grupo de sicarios http://t.co/jetzkyly,#VALUE!,2
Sat Aug 15 15:56:05 +0000 2009,México: reina de belleza muerta en balacera era del grupo de sicarios http://t.co/hEC5jM7t,méxico: reina de belleza muerta en balacera era del grupo de sicarios http://t.co/hec5jm7t,#VALUE!,2
Sun Feb 06 03:16:30 +0000 2011,México: reina de belleza muerta en balacera era del grupo de sicarios http://t.co/gGWzQ5wE,méxico: reina de belleza muerta en balacera era del grupo de sicarios http://t.co/ggwzq5we,#VALUE!,2
Thu Aug 12 18:38:02 +0000 2010,México: reina de belleza muerta en balacera era del grupo de sicarios http://t.co/5yQ1ZmYn,méxico: reina de belleza muerta en balacera era del grupo de sicarios http://t.co/5yq1zmyn,#VALUE!,2
Tue Nov 23 17:43:28 +0000 2010,México: reina de belleza muerta en balacera era del grupo de sicarios http://t.co/2r9kilNe #México #noticias,méxico: reina de belleza muerta en balacera era del grupo de sicarios http://t.co/2r9kilne #méxico #noticias,#VALUE!,2
Sun Nov 06 16:46:29 +0000 2011,México: reina de belleza muerta en balacera era del grupo de sicarios http://t.co/151bwKhb,méxico: reina de belleza muerta en balacera era del grupo de sicarios http://t.co/151bwkhb,#VALUE!,2
Wed Sep 02 04:09:01 +0000 2009,México: reina de belleza muerta en balacera era del grupo de sicarios http://t.co/0pNPEOMf,méxico: reina de belleza muerta en balacera era del grupo de sicarios http://t.co/0pnpeomf,#VALUE!,2
